,g_$\beta_1$,g_$\beta_2$,g_$c$,g_$f_0$,g_$t_0$,g_enough_data,r_$\beta_1$,r_$\beta_2$,r_$c$,r_$f_0$,r_$t_0$,r_enough_data,tess_$\beta_1$,tess_$\beta_2$,tess_$c$,tess_$f_0$,tess_$t_0$,tess_enough_data
lc_2021bsp_ZTF21aagofpx_processed.csv,3.999465771280782,-0.0018617991344062,0.4607979231808448,-0.0011306275440423,-4.6363558175746,False,1.2501166668873291,-0.0005515827356391,243.4587515525161,-0.0055918942790654,-1.3072662314851913,False,0.0700060965964723,-0.0010697829101177,1013.8042002294646,0.005454542534685,-9.000026892206865,True
lc_2021bxo_ZTF21aagnqnz_processed.csv,0.4128362251839301,-0.0015414882935264,1439.5592543463329,17.01485691653222,-0.6043047698038606,True,0.0,-0.0001533359535718,3638.80744956866,1.4363069142912712,1.9971629730104168,True,1.6806348441338743,-0.0151671027421475,119.77605291109325,-0.146398100250734,-4.772366018412942,True
lc_2021bzm_ZTF21aagofnn_processed.csv,0.0321207593365359,-0.0002138961477703,1173.5128988500717,-0.0090551174742529,-2.0000000000000004,True,0.0395526387709878,-0.0006317364444633,1230.2905234340951,0.0311698791645273,-2.000000000002196,True,0.4298191534667674,0.0,508.8296091733261,-89.27960611717968,-7.009617920687152,True
lc_2021caf_ZTF21aahargb_processed.csv,1.8873859502347727,-0.0163187271428575,34.272253723230094,-0.1274745638430036,-6.095068966508125,True,1.4648126888072976,-0.0126545278089513,77.95403396828343,0.0658497166793968,-5.783356385134141,True,2.4414878730497493,-0.0001757075663456,1.5453159706496908,0.0028129865806874,-13.86917191784157,True
lc_2021cda_ZTF21aahlmwr_processed.csv,1.6833657552031729,-0.0551767857767535,51.6615654101205,-0.3137390909302541,-6.930094036814559,True,1.0873378367808595,-2.807261129508508e-06,15.61771527181972,0.0093947540746867,-16.853565304023803,True,2.0,-0.001,,0.0,-5.0,False
lc_2021cdd_ZTF21aahxoxi_processed.csv,0.5773120814108816,-0.0079606249392014,74.42685527132278,1.8171350892991924,-4.7377471394895245,True,0.8623497019062016,-4.4853664273939005e-06,26.242525079526416,0.0297566235318342,-6.192430401772114,True,2.0,-0.001,,0.0,-5.0,False
lc_2021cfp_ZTF21aaimlve_processed.csv,0.0,-0.0005707278638269,359.89253510740105,0.8713951152614563,-9.717541368203175,False,0.0122787594772098,-0.0036335519211039,297.5001121769793,-0.0004992572889709,-4.5715743831878345e-14,True,1.6029763773235617,-0.0365286287245333,26.389175571399843,0.2901045104204525,-4.506037693463483,True
lc_2021ckj_ZTF21aajbgol_processed.csv,0.0786942603276791,-0.0044334325712815,744.9102741014435,-0.0288927030837625,-0.0507717021655765,False,0.1305962473895276,-0.0090971313384818,568.6491988069486,-0.0184558467857177,-0.0553113775469454,False,2.0,-0.001,,0.0,-5.0,False
lc_2021ckk_ZTF21aajevjg_processed.csv,2.0032405621171065,-0.0106371712910483,7.403978957341579,-0.0577886981196896,-4.529978621192489,True,1.8085501266946424,-0.0108772539926872,16.245278712000886,0.0564501873465808,-4.6881459511395365,True,2.0,-0.001,,0.0,-5.0,False
lc_2021crg_ZTF21aaizarc_processed.csv,1.993863355395595,-0.0347204000437549,11.13937267786947,0.5596040689081787,-2.9586222260141497,True,0.5676478569798483,-0.0327428152606337,123.47943327692164,0.4664725766881002,-1.999999999665828,True,2.0,-0.001,,0.0,-5.0,False
lc_2021csy_ZTF21aahlbxc_processed.csv,1.045850441257616,-3.7989805534291413e-07,48.4140527556205,-0.2734853016198014,-6.501250415004712,True,0.7117509902130665,-1.1124514825761736e-05,130.11598502959862,14.331771053377416,-3.6356149837926814,True,2.0,-0.001,,0.0,-5.0,False
lc_2021czw_ZTF21aaktwmt_processed.csv,1.2971406314551448,-0.0013125280245877,37.83690511357014,-0.0010249396226506,-4.999999996927741,False,1.44933694647856,-0.0008224386916557,31.056187891379302,-0.009184589490302,-4.173640249395107,False,2.0,-0.001,,0.0,-5.0,False
lc_2021dbh_ZTF21aahyegx_processed.csv,0.971170896855706,-0.0100241368400887,67.38570191009953,0.077521814190484,-5.207262948029364,True,0.6704789733252903,-0.0006454663715676,78.69372958718284,22.344905272081704,-4.302512977188036,True,0.5939685717415157,-0.0002925024388359,57.261363668860994,0.0019779054234942,-7.499999999999939,True
lc_2021dcv_ZTF21aakplky_processed.csv,2.3744730738477,-0.0123074207561496,3.334765196026197,0.0043661470607782,-5.520550029753476,True,1.402759493887653,-0.0049837985546394,20.70987362485055,0.0061387888553714,-4.146908829301061,True,0.0,-0.0014492329078955,608.6756136239753,0.001315634622543,-6.704906781895133,True
